sha1sum; evasion; bitmap
0aaf894c0a92b95fb091800cf61743521223d1f0; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
c9dd9f5df013f6ef9097202d31fa318fa90ec0c2; ability to check the disk size, detecting debugger by checking debug port, detecting the presence of wine, potential anti-vm time analysis check using rdtsc, trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (timing analysis detection), trying to forbid debugging (debug drivers detection), trying to forbid debugging (hiding threads from debugger); 010100001101000
17c534840890a727933149c56c3dd2b062d489e1; ability to check the disk size, ability to retrieve the current memory availability, delaying execution by using ping.exe utility, trying to detect analysis virtual environment (bios detection); 000000001001100
5b6125228cbc1c7936b8f2167469f26b26839c9b; ability to detect if sleep() function is patched, ability to detect sandbox by checking mouse activity, detecting virtualbox by enumerating acpi registry keys, detecting analysis environment by checking sandbox name, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential anti-vm time analysis check using rdtsc, potential detection of virtual environment (ioctl_disk_get_length_info), potential detection of virtual environment (sandboxie), searching for specific processes: vmmouse.sys (analysis tool detection), timing detection (rdtsc_gettickcount), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection), trying to detect analysis virtual environment (analysis path detection), trying to detect analysis virtual environment (drivers detection), trying to detect analysis virtual environment (guest modules detection), trying to detect analysis virtual environment (installed applications detection), trying to detect analysis virtual environment (malware analysis sandbox detection), trying to detect analysis virtual environment (user detection), trying to detect analysis virtual environment (window name detection); 100100111111001
22c8daaefda6075323540c07652870a309768bb3; potential detection of virtual environment (sandboxie), trying to detect analysis virtual environment (guest modules detection); 000000000000000
c64285ff05dca6f08299bcd0b9f7621b816a60ad; ability to check the disk size, ability to retrieve the current memory availability, delaying execution by using ping.exe utility, trying to detect analysis virtual environment (bios detection); 000000001001100
1070089e5e4e07e1dbc5be2b20036de4c55b7c95; ability to check the disk size, ability to retrieve the current memory availability, delaying execution by using ping.exe utility, trying to detect analysis virtual environment (bios detection); 000000001001100
914e3eeecd789b9e66bf12ce03482c30a65180de; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
81fdb2754248679b68a4c017edcae6f8a9f1c42c; disables windows error reporting for a process, trying to detect analysis virtual environment (bios detection); 000000001000000
c940e1258df21d16c6cc9e36c78062be43baacbb; ability to detect if sleep() function is patched, detecting avast software (checking dll), detecting debugger by checking debug port, detecting sandboxes by checking registry keys artifacts, detecting the presence of wine, potential detection of virtual environment (virtual pc), potential detection of virtual environment (winsock packet editor pro), searching for specific processes: xenservice.exe (analysis tool detection), trying to detect analysis virtual environment (bios detection), trying to detect analysis virtual environment (hdd detection); 110000001010000
44d503086fa259f9020590c385d291af1544a5f5; ability to check the disk size, trying to detect analysis virtual environment (bios detection); 000000001001000
1b775b106878fefe3c1362e32ee65d86dd964c89; checking for specific image filename, timing detection (rdtsc_gettickcount), trying to detect analysis virtual environment (timing analysis detection), trying to forbid debugging (detecting process debug handle), trying to forbid debugging (hiding threads from debugger); 010100100000000
c439e3545ad83fe6dfa2838d78586a227b99518d; ability to retrieve a list of keyboard layouts, trying to detect analysis virtual environment (analysis path detection), trying to detect analysis virtual environment (malware analysis sandbox detection); 000000010000000
